                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                 1.2117,                 1.2422,                 1.8076,                0.81504,                0.73335,                0.82297,                0.69428,                 1.3898,                 1.1176,                  1.393,             0.00047704,             0.00047704,             0.00047704
                    146,                 1.1363,                 1.2332,                 1.7949,                0.80864,                0.70788,                0.80084,                0.64313,                 1.4412,                 1.1474,                 1.3987,             0.00047404,             0.00047404,             0.00047404
                    147,                 1.1406,                 1.2304,                 1.8061,                0.72377,                0.76346,                0.78022,                0.67791,                 1.3102,                 1.1348,                  1.415,             0.00047104,             0.00047104,             0.00047104
                    148,                 1.0461,                 1.2135,                 1.8042,                0.84966,                0.73883,                0.81662,                0.69588,                 1.3668,                 1.1037,                 1.4122,             0.00046804,             0.00046804,             0.00046804
                    149,                 1.0488,                 1.1401,                 1.7991,                0.85768,                 0.7205,                0.83929,                0.71171,                 1.2807,                 1.0268,                 1.3824,             0.00046504,             0.00046504,             0.00046504
                    150,                  1.101,                 1.1808,                 1.7899,                0.83515,                0.67101,                0.78688,                0.67371,                 1.3443,                 1.2809,                 1.4654,             0.00046204,             0.00046204,             0.00046204
                    151,                 1.1608,                 1.2821,                 1.8094,                0.75802,                0.74709,                0.81987,                0.70161,                  1.324,                 1.2353,                 1.4303,             0.00045904,             0.00045904,             0.00045904
                    152,                 1.1559,                 1.2015,                 1.7997,                0.84871,                0.66814,                0.82674,                0.68282,                 1.4313,                  1.198,                 1.3939,             0.00045605,             0.00045605,             0.00045605
                    153,                 1.0806,                 1.1806,                 1.7979,                0.81106,                0.72468,                0.84061,                0.72443,                 1.2974,                 1.0826,                  1.364,             0.00045305,             0.00045305,             0.00045305
                    154,                 1.0873,                  1.288,                 1.8039,                0.75944,                0.59671,                0.72167,                0.61261,                 1.2993,                 1.2159,                 1.3749,             0.00045005,             0.00045005,             0.00045005
                    155,                 1.0764,                 1.2745,                 1.7622,                0.86056,                0.69005,                0.81212,                0.70531,                 1.2733,                 1.1125,                 1.3646,             0.00044705,             0.00044705,             0.00044705
                    156,                 1.0339,                 1.2057,                 1.8035,                 0.8418,                0.72754,                0.83978,                0.71448,                 1.3665,                  1.074,                 1.3996,             0.00044405,             0.00044405,             0.00044405
                    157,                 1.0613,                 1.1737,                 1.7794,                0.80441,                 0.7264,                0.82091,                0.69654,                 1.3507,                 1.1809,                 1.4172,             0.00044105,             0.00044105,             0.00044105
                    158,                 1.0474,                 1.1456,                 1.7611,                0.80287,                0.73659,                0.82784,                0.71018,                 1.2996,                  1.103,                 1.3938,             0.00043805,             0.00043805,             0.00043805
                    159,                 1.0596,                 1.1437,                 1.8042,                0.85766,                 0.7452,                0.84875,                 0.7219,                 1.3517,                  1.046,                 1.4022,             0.00043505,             0.00043505,             0.00043505
                    160,                 1.0756,                 1.1358,                  1.782,                0.81468,                0.75444,                0.83674,                0.70941,                 1.3325,                 1.0675,                 1.3588,             0.00043205,             0.00043205,             0.00043205
                    161,                 1.0813,                  1.134,                 1.7848,                0.81904,                0.76431,                0.83863,                0.70055,                 1.3454,                 1.0404,                 1.3493,             0.00042905,             0.00042905,             0.00042905
                    162,                 1.0536,                 1.1601,                 1.7789,                0.83625,                0.75592,                0.84474,                0.72014,                   1.29,                 1.0169,                 1.3693,             0.00042605,             0.00042605,             0.00042605
                    163,                 1.0751,                 1.1874,                 1.7697,                0.86991,                0.74625,                0.85658,                0.72138,                 1.3034,                 1.0053,                 1.3536,             0.00042305,             0.00042305,             0.00042305
                    164,                 1.0559,                 1.1136,                  1.781,                0.81504,                0.78861,                0.84571,                0.72955,                  1.247,                 1.0084,                 1.3802,             0.00042005,             0.00042005,             0.00042005
                    165,                  1.098,                 1.1691,                 1.7573,                0.74801,                0.72003,                0.81448,                0.69201,                 1.3246,                 1.2781,                 1.3962,             0.00041705,             0.00041705,             0.00041705
                    166,                 1.0826,                 1.1901,                 1.7684,                0.75867,                0.72733,                0.82491,                0.70093,                 1.3499,                 1.2673,                 1.3468,             0.00041405,             0.00041405,             0.00041405
                    167,                 1.0702,                 1.1391,                 1.7937,                0.85205,                0.69094,                0.82612,                 0.7067,                 1.3045,                 1.1319,                 1.3714,             0.00041105,             0.00041105,             0.00041105
                    168,                 1.0421,                 1.1549,                 1.7768,                0.86475,                0.74143,                0.84704,                0.71764,                 1.3006,                 1.0095,                 1.3728,             0.00040805,             0.00040805,             0.00040805
                    169,                 1.1006,                 1.1444,                 1.7689,                0.85919,                0.76252,                0.85793,                0.73316,                 1.3063,                0.97225,                 1.3733,             0.00040505,             0.00040505,             0.00040505
                    170,                  1.011,                 1.0957,                 1.7784,                0.87646,                0.75655,                0.86001,                0.72147,                 1.3477,                0.93276,                 1.3666,             0.00040205,             0.00040205,             0.00040205
                    171,                 1.0596,                 1.1056,                 1.7677,                0.85243,                0.78322,                0.86251,                0.74286,                 1.2676,                0.93242,                 1.3768,             0.00039905,             0.00039905,             0.00039905
                    172,                 1.0607,                 1.0644,                 1.7627,                0.86886,                0.75571,                0.85345,                0.74328,                 1.2334,                0.93146,                 1.3555,             0.00039605,             0.00039605,             0.00039605
                    173,                 1.0947,                 1.1074,                 1.7512,                0.85169,                0.77799,                0.86087,                0.73088,                 1.3057,                 1.0208,                 1.3849,             0.00039305,             0.00039305,             0.00039305
                    174,                 1.1052,                 1.1173,                 1.7599,                0.89854,                0.76542,                0.86676,                0.71295,                 1.4828,                 1.0109,                 1.3725,             0.00039005,             0.00039005,             0.00039005
                    175,                 1.0655,                 1.0874,                 1.7791,                0.85103,                  0.785,                0.86329,                0.72893,                 1.3121,                 0.9218,                 1.3536,             0.00038705,             0.00038705,             0.00038705
                    176,                 1.0123,                 1.0459,                 1.7437,                0.80133,                 0.8004,                0.85594,                0.73119,                 1.2807,                0.94156,                 1.3557,             0.00038405,             0.00038405,             0.00038405
                    177,                0.96142,                  1.044,                 1.7468,                0.83249,                0.78069,                0.85973,                0.73511,                 1.3002,                0.95769,                 1.3537,             0.00038105,             0.00038105,             0.00038105
                    178,                 1.0044,                 1.0702,                 1.7513,                0.87053,                0.77446,                0.86393,                0.73771,                 1.3039,                0.90964,                 1.3619,             0.00037805,             0.00037805,             0.00037805
                    179,                 1.0415,                 1.0492,                 1.7814,                0.84011,                0.77129,                0.84874,                0.71242,                 1.3664,                0.99813,                 1.3747,             0.00037505,             0.00037505,             0.00037505
                    180,                 1.0325,                 1.0799,                 1.7671,                0.82289,                0.77423,                0.84175,                0.70838,                 1.3516,                 1.0614,                 1.3966,             0.00037205,             0.00037205,             0.00037205
                    181,                0.99691,                  1.049,                 1.7556,                0.83182,                0.78371,                0.85332,                0.72732,                 1.2768,                0.94181,                 1.3585,             0.00036905,             0.00036905,             0.00036905
                    182,                 1.0325,                 1.1145,                 1.7727,                0.81942,                 0.7709,                0.85339,                0.73656,                 1.2424,                0.98529,                  1.355,             0.00036605,             0.00036605,             0.00036605
                    183,                 1.0507,                 1.0289,                 1.7904,                0.81801,                  0.779,                0.85331,                0.69881,                 1.4618,                 1.0176,                 1.3614,             0.00036305,             0.00036305,             0.00036305
                    184,                 1.0502,                 1.0379,                 1.7826,                0.86262,                0.76385,                0.84603,                 0.7308,                 1.2594,                  1.009,                 1.3474,             0.00036005,             0.00036005,             0.00036005
                    185,                 1.0383,                   1.03,                 1.7386,                0.80274,                0.78386,                0.84825,                0.73723,                 1.1959,                0.99386,                 1.3635,             0.00035706,             0.00035706,             0.00035706
                    186,                0.97501,                0.97714,                 1.7544,                0.82503,                0.77376,                0.85038,                 0.7371,                 1.2129,                0.96981,                 1.3506,             0.00035406,             0.00035406,             0.00035406
                    187,                 1.0171,                 1.0318,                  1.768,                0.80834,                 0.7694,                0.84079,                0.70813,                 1.3319,                 1.1969,                 1.3887,             0.00035106,             0.00035106,             0.00035106
                    188,                 1.0254,                 1.0261,                 1.7687,                0.84624,                0.73629,                0.84367,                0.69845,                 1.4193,                 1.1155,                 1.3691,             0.00034806,             0.00034806,             0.00034806
                    189,                0.99593,                 1.0142,                 1.7565,                0.84058,                0.78398,                0.85648,                0.72913,                 1.2684,                 1.0137,                 1.3518,             0.00034506,             0.00034506,             0.00034506
                    190,                0.90812,                0.94585,                 1.7572,                0.84006,                0.80676,                0.87145,                0.73792,                 1.3211,                0.96734,                  1.354,             0.00034206,             0.00034206,             0.00034206
                    191,                0.96815,                0.97617,                 1.7637,                0.86553,                0.78166,                0.85875,                0.73922,                 1.2463,                0.93564,                 1.3559,             0.00033906,             0.00033906,             0.00033906
                    192,                0.99756,                0.97741,                 1.7501,                0.84212,                0.79688,                0.86753,                0.74893,                 1.2331,                0.89936,                 1.3547,             0.00033606,             0.00033606,             0.00033606
                    193,                  1.029,                0.98473,                 1.7572,                0.85541,                0.78542,                0.86151,                0.74518,                 1.2065,                0.92988,                 1.3534,             0.00033306,             0.00033306,             0.00033306
                    194,                0.98058,                0.97502,                 1.7573,                0.85164,                0.75423,                0.84735,                0.73932,                  1.217,                 1.0696,                 1.3791,             0.00033006,             0.00033006,             0.00033006
                    195,                 0.9715,                 1.0147,                 1.7537,                0.86151,                0.77959,                0.86659,                0.73952,                 1.2328,                0.90064,                  1.344,             0.00032706,             0.00032706,             0.00032706
                    196,                0.96445,                 1.0002,                  1.732,                0.87696,                0.75921,                0.85691,                0.72794,                 1.2438,                0.98401,                 1.3681,             0.00032406,             0.00032406,             0.00032406
                    197,                0.95825,                 0.9691,                 1.7526,                0.83537,                 0.7933,                0.86117,                0.72601,                 1.3423,                0.97764,                 1.3795,             0.00032106,             0.00032106,             0.00032106
                    198,                 1.0132,                 1.0023,                 1.7486,                0.85972,                0.76428,                0.86192,                0.74353,                 1.2293,                0.93195,                 1.3602,             0.00031806,             0.00031806,             0.00031806
                    199,                0.97461,                 1.0007,                 1.7499,                0.83845,                0.76465,                0.85511,                0.73819,                 1.2454,                0.94668,                 1.3572,             0.00031506,             0.00031506,             0.00031506
                    200,                0.95436,                0.98524,                 1.7456,                0.80607,                0.78311,                0.84417,                0.72494,                 1.2413,                0.98338,                 1.3685,             0.00031206,             0.00031206,             0.00031206
                    201,                0.94387,                0.96401,                 1.7383,                0.79541,                0.79002,                  0.866,                0.73993,                 1.3027,                0.96132,                 1.3973,             0.00030906,             0.00030906,             0.00030906
                    202,                0.95637,                0.99409,                 1.7721,                0.84574,                0.71875,                0.84665,                0.72818,                 1.2492,                 1.0405,                   1.36,             0.00030606,             0.00030606,             0.00030606
                    203,                 1.0035,                 1.0277,                 1.7375,                 0.7767,                0.78979,                0.85741,                 0.7483,                 1.2435,                 1.0123,                 1.3598,             0.00030306,             0.00030306,             0.00030306
                    204,                 1.0129,                0.98414,                  1.754,                0.89477,                0.75665,                0.85896,                0.74552,                 1.2752,                0.95793,                 1.3639,             0.00030006,             0.00030006,             0.00030006
                    205,                 1.0053,                 1.0266,                 1.7677,                0.79612,                0.78277,                0.85348,                0.73789,                  1.234,                 1.0677,                 1.3771,             0.00029706,             0.00029706,             0.00029706
                    206,                0.91991,                0.95736,                 1.7608,                0.84523,                0.77152,                0.85497,                0.73068,                 1.2562,                0.93607,                 1.3539,             0.00029406,             0.00029406,             0.00029406
                    207,                0.95388,                0.91924,                 1.7413,                0.81472,                0.78381,                 0.8549,                0.73985,                 1.2272,                0.88142,                 1.3372,             0.00029106,             0.00029106,             0.00029106
                    208,                0.99319,                0.97038,                 1.7493,                0.84533,                0.76561,                0.86573,                0.73791,                 1.2262,                0.98722,                 1.3554,             0.00028806,             0.00028806,             0.00028806
                    209,                  1.013,                 1.0059,                 1.7407,                0.85568,                 0.7743,                0.86706,                0.74973,                  1.208,                0.94487,                 1.3435,             0.00028506,             0.00028506,             0.00028506
                    210,                0.92908,                0.94475,                 1.7329,                0.83922,                0.76835,                0.86411,                 0.7511,                 1.2023,                0.92403,                 1.3312,             0.00028206,             0.00028206,             0.00028206
                    211,                0.93332,                  0.962,                 1.7444,                0.83917,                0.77851,                0.85905,                0.73893,                 1.2252,                0.95423,                 1.3358,             0.00027906,             0.00027906,             0.00027906
                    212,                0.97764,                0.95191,                 1.7425,                0.85751,                 0.7944,                0.87233,                0.74777,                 1.2081,                0.91024,                  1.338,             0.00027606,             0.00027606,             0.00027606
                    213,                0.92717,                0.89334,                 1.7371,                0.82978,                0.80939,                0.86595,                0.73693,                 1.2271,                0.93394,                 1.3454,             0.00027306,             0.00027306,             0.00027306
                    214,                0.93661,                0.92772,                 1.7356,                0.87887,                0.77256,                0.86586,                0.74049,                 1.2068,                0.89973,                 1.3205,             0.00027006,             0.00027006,             0.00027006
                    215,                0.92489,                0.93903,                 1.7536,                0.84219,                0.78916,                0.86255,                0.74429,                 1.1972,                0.91285,                 1.3296,             0.00026706,             0.00026706,             0.00026706
                    216,                0.91239,                0.92637,                  1.743,                 0.8597,                0.76538,                0.86065,                0.74535,                 1.1936,                0.94879,                 1.3251,             0.00026406,             0.00026406,             0.00026406
                    217,                0.94908,                0.94517,                 1.7349,                0.83285,                0.79084,                0.86129,                 0.7428,                 1.1842,                0.97415,                 1.3304,             0.00026106,             0.00026106,             0.00026106
                    218,                0.96304,                0.95627,                 1.7477,                0.86401,                0.77978,                0.86702,                0.74989,                  1.232,                0.96276,                 1.3458,             0.00025807,             0.00025807,             0.00025807
                    219,                0.88427,                0.87338,                 1.7436,                0.85446,                0.79578,                0.86771,                0.75254,                 1.1849,                0.89843,                 1.3433,             0.00025507,             0.00025507,             0.00025507
                    220,                0.94335,                0.89897,                 1.7179,                0.89688,                0.74541,                0.86406,                0.74446,                 1.2195,                0.93291,                   1.34,             0.00025207,             0.00025207,             0.00025207
                    221,                0.88915,                0.90888,                 1.7528,                0.90728,                0.73766,                0.86131,                0.74104,                 1.1868,                0.92781,                 1.3474,             0.00024907,             0.00024907,             0.00024907
                    222,                0.87325,                 0.8929,                 1.7424,                0.85173,                0.77656,                0.86489,                0.74912,                 1.2157,                0.89172,                 1.3642,             0.00024607,             0.00024607,             0.00024607
                    223,                0.91682,                0.92912,                 1.7583,                0.86603,                0.76843,                0.86116,                0.74206,                 1.1841,                 0.9206,                 1.3645,             0.00024307,             0.00024307,             0.00024307
                    224,                0.93797,                0.88857,                 1.7309,                0.89553,                0.76699,                0.87486,                0.75272,                 1.1975,                0.83288,                 1.3535,             0.00024007,             0.00024007,             0.00024007
                    225,                0.93076,                0.93122,                 1.7344,                0.90535,                0.74597,                0.86102,                0.74165,                  1.224,                0.94204,                  1.359,             0.00023707,             0.00023707,             0.00023707
                    226,                0.88729,                0.86652,                 1.7324,                0.87298,                0.77989,                0.86676,                0.75312,                 1.1887,                0.96998,                 1.3598,             0.00023407,             0.00023407,             0.00023407
                    227,                0.93577,                0.89413,                 1.7302,                0.84297,                0.73089,                 0.8387,                0.73196,                 1.1768,                0.95169,                 1.3317,             0.00023107,             0.00023107,             0.00023107
                    228,                0.94631,                0.94053,                 1.7517,                0.86288,                0.78357,                0.86731,                0.75071,                 1.2047,                0.89284,                 1.3366,             0.00022807,             0.00022807,             0.00022807
                    229,                0.89517,                0.87225,                 1.7364,                0.86835,                0.76466,                0.87116,                0.76015,                  1.185,                0.85039,                 1.3405,             0.00022507,             0.00022507,             0.00022507
                    230,                0.88874,                0.90386,                 1.7347,                0.90723,                0.73538,                0.87456,                0.75615,                 1.2218,                0.89897,                 1.3424,             0.00022207,             0.00022207,             0.00022207
                    231,                0.88531,                 0.8948,                 1.7633,                 0.8816,                 0.7668,                0.87178,                0.75276,                 1.1728,                0.86329,                 1.3274,             0.00021907,             0.00021907,             0.00021907
                    232,                0.88935,                0.91482,                 1.7344,                0.83523,                0.76772,                0.86166,                 0.7452,                 1.2082,                0.91424,                 1.3438,             0.00021607,             0.00021607,             0.00021607
                    233,                0.92437,                0.89217,                 1.7295,                0.90359,                0.77064,                0.87546,                0.76064,                 1.2008,                0.87744,                 1.3603,             0.00021307,             0.00021307,             0.00021307
                    234,                0.93349,                0.88956,                 1.7299,                0.85679,                0.78418,                0.87536,                0.76773,                 1.1606,                0.86786,                 1.3483,             0.00021007,             0.00021007,             0.00021007
                    235,                0.87765,                0.84803,                 1.7303,                0.83866,                0.79895,                0.87384,                0.76353,                 1.1572,                0.86264,                  1.327,             0.00020707,             0.00020707,             0.00020707
                    236,                0.90558,                0.85293,                 1.7312,                0.90033,                0.76468,                0.86906,                0.75786,                 1.1731,                0.83817,                 1.3185,             0.00020407,             0.00020407,             0.00020407
                    237,                0.84943,                0.87102,                 1.7198,                 0.8721,                0.78448,                0.87392,                0.76679,                 1.1654,                0.84405,                 1.3265,             0.00020107,             0.00020107,             0.00020107
                    238,                0.89625,                0.91314,                 1.7334,                0.90562,                0.75043,                 0.8732,                0.75761,                 1.2028,                0.91326,                 1.3455,             0.00019807,             0.00019807,             0.00019807
                    239,                0.93322,                0.95424,                 1.7496,                0.89199,                0.77974,                0.87181,                0.75485,                 1.2174,                0.96953,                 1.3648,             0.00019507,             0.00019507,             0.00019507
                    240,                0.87622,                0.89561,                 1.7484,                 0.9034,                0.73614,                0.86816,                0.75963,                 1.1888,                0.98324,                 1.3533,             0.00019207,             0.00019207,             0.00019207
                    241,                0.91312,                0.86048,                 1.7241,                0.87855,                0.77815,                0.87296,                0.76211,                  1.179,                0.91052,                 1.3525,             0.00018907,             0.00018907,             0.00018907
                    242,                0.89881,                0.86732,                 1.7231,                0.91964,                0.75947,                0.87083,                0.75709,                 1.1964,                0.96273,                 1.3583,             0.00018607,             0.00018607,             0.00018607
                    243,                0.86455,                0.85426,                 1.7414,                0.88121,                0.77981,                0.87356,                0.76202,                 1.1794,                0.89846,                 1.3453,             0.00018307,             0.00018307,             0.00018307
                    244,                0.85545,                0.81323,                 1.7369,                 0.8952,                0.77495,                0.87418,                0.75952,                 1.1572,                0.86004,                 1.3296,             0.00018007,             0.00018007,             0.00018007
                    245,                0.91575,                0.88119,                 1.7301,                0.88703,                0.74727,                0.86962,                 0.7505,                 1.2122,                0.87755,                 1.3329,             0.00017707,             0.00017707,             0.00017707
                    246,                0.85665,                 0.8863,                 1.7291,                0.88372,                0.78508,                0.86972,                0.76473,                 1.1557,                0.88063,                 1.3323,             0.00017407,             0.00017407,             0.00017407
                    247,                0.90301,                0.87837,                 1.7339,                0.90001,                 0.7859,                0.87017,                0.75451,                 1.1967,                0.87644,                 1.3259,             0.00017107,             0.00017107,             0.00017107
                    248,                0.87026,                0.86532,                 1.7569,                0.87032,                0.78967,                0.87532,                0.75759,                 1.1982,                0.83368,                 1.3501,             0.00016807,             0.00016807,             0.00016807
                    249,                0.87316,                0.84531,                 1.7292,                0.94545,                0.76035,                0.87238,                0.76344,                 1.1943,                0.83161,                  1.342,             0.00016507,             0.00016507,             0.00016507
                    250,                0.93617,                0.89198,                  1.708,                0.91318,                0.78318,                 0.8747,                0.76676,                 1.1772,                0.81344,                 1.3307,             0.00016207,             0.00016207,             0.00016207
                    251,                0.89057,                0.84817,                 1.7077,                0.88897,                0.77928,                0.87411,                0.76951,                 1.1385,                0.80442,                 1.3408,             0.00015907,             0.00015907,             0.00015907
                    252,                0.87012,                0.85388,                 1.7239,                0.91964,                0.76461,                0.87171,                0.75683,                 1.2046,                0.88454,                 1.3336,             0.00015608,             0.00015608,             0.00015608
                    253,                0.88173,                0.85855,                 1.7532,                0.89574,                0.79828,                0.87804,                0.76445,                 1.1507,                0.80441,                 1.3213,             0.00015308,             0.00015308,             0.00015308
                    254,                0.88341,                0.81729,                 1.7282,                0.87676,                0.81212,                0.87769,                0.76994,                 1.1629,                 0.8126,                 1.3265,             0.00015008,             0.00015008,             0.00015008
                    255,                0.87782,                 0.8634,                 1.7076,                0.87662,                 0.8184,                0.87675,                0.76581,                 1.1569,                0.81781,                 1.3324,             0.00014708,             0.00014708,             0.00014708
                    256,                0.85372,                0.81265,                   1.71,                0.88351,                0.79114,                0.87812,                0.76854,                 1.1535,                0.81668,                 1.3271,             0.00014408,             0.00014408,             0.00014408
                    257,                0.81516,                0.80692,                 1.7257,                0.88879,                0.79359,                 0.8746,                 0.7614,                 1.1661,                0.82354,                 1.3257,             0.00014108,             0.00014108,             0.00014108
                    258,                0.84521,                0.80493,                 1.7327,                0.89253,                0.78532,                0.87317,                0.76473,                 1.1411,                0.81775,                  1.326,             0.00013808,             0.00013808,             0.00013808
                    259,                0.89766,                0.86996,                 1.7155,                0.88364,                0.79205,                0.87626,                0.76248,                 1.1556,                0.81056,                 1.3263,             0.00013508,             0.00013508,             0.00013508
                    260,                0.87766,                 0.8575,                 1.7319,                0.88302,                0.78379,                0.87571,                0.76663,                  1.138,                0.83778,                 1.3259,             0.00013208,             0.00013208,             0.00013208
                    261,                0.88569,                0.83633,                 1.7195,                0.91437,                0.76719,                0.87765,                0.76458,                 1.1374,                0.83886,                 1.3269,             0.00012908,             0.00012908,             0.00012908
                    262,                 0.8706,                 0.8345,                 1.7298,                0.87817,                0.77266,                0.87394,                 0.7646,                 1.1352,                0.81701,                 1.3203,             0.00012608,             0.00012608,             0.00012608
                    263,                0.84924,                0.81402,                  1.705,                0.85798,                0.77836,                0.86776,                0.76068,                 1.1588,                0.84244,                 1.3263,             0.00012308,             0.00012308,             0.00012308
                    264,                 0.8612,                0.79911,                 1.7193,                0.90186,                0.77095,                 0.8668,                0.76294,                 1.1316,                0.85323,                 1.3294,             0.00012008,             0.00012008,             0.00012008
                    265,                0.83503,                0.82417,                 1.7248,                 0.8898,                0.76999,                0.86995,                 0.7649,                  1.134,                0.84431,                 1.3242,             0.00011708,             0.00011708,             0.00011708
                    266,                0.87987,                0.80902,                 1.7183,                0.90842,                0.75662,                0.87472,                0.75775,                 1.1803,                0.84185,                 1.3263,             0.00011408,             0.00011408,             0.00011408
                    267,                0.87669,                0.84702,                  1.719,                 0.8985,                0.78397,                 0.8721,                0.76216,                 1.1505,                0.84806,                 1.3344,             0.00011108,             0.00011108,             0.00011108
                    268,                0.82093,                0.81681,                 1.7216,                0.93524,                0.76472,                0.87988,                0.76731,                 1.1519,                0.80951,                 1.3297,             0.00010808,             0.00010808,             0.00010808
                    269,                0.84989,                0.80577,                 1.7387,                  0.923,                0.76529,                0.87947,                0.76846,                 1.1292,                0.79695,                  1.325,             0.00010508,             0.00010508,             0.00010508
                    270,                0.81252,                0.82571,                 1.7243,                 0.9357,                0.76768,                0.88047,                0.76966,                 1.1562,                0.81813,                 1.3229,             0.00010208,             0.00010208,             0.00010208
                    271,                0.83703,                0.80306,                 1.7436,                0.90767,                0.75899,                 0.8793,                0.76791,                 1.1467,                0.84095,                 1.3217,             9.9081e-05,             9.9081e-05,             9.9081e-05
                    272,                0.85577,                0.79932,                 1.7346,                0.91572,                0.74637,                0.87414,                0.76473,                 1.1306,                0.83957,                 1.3267,             9.6081e-05,             9.6081e-05,             9.6081e-05
                    273,                0.83345,                0.79922,                 1.7022,                0.92078,                0.76956,                0.87437,                0.76778,                 1.1293,                0.82698,                 1.3245,             9.3082e-05,             9.3082e-05,             9.3082e-05
                    274,                0.82013,                0.82939,                 1.7172,                0.91901,                0.76715,                 0.8774,                0.76535,                 1.1367,                0.81897,                 1.3204,             9.0082e-05,             9.0082e-05,             9.0082e-05
                    275,                0.85228,                0.80858,                 1.7102,                0.88244,                0.79393,                0.87558,                0.76724,                 1.1295,                0.82794,                 1.3296,             8.7082e-05,             8.7082e-05,             8.7082e-05
                    276,                0.81887,                0.74965,                 1.7258,                0.90416,                0.78125,                 0.8722,                0.77053,                 1.1293,                0.85512,                 1.3351,             8.4083e-05,             8.4083e-05,             8.4083e-05
                    277,                0.82529,                0.76262,                 1.7178,                 0.9042,                0.78003,                0.87311,                0.76175,                 1.1344,                0.86404,                 1.3322,             8.1083e-05,             8.1083e-05,             8.1083e-05
                    278,                0.83372,                0.79562,                 1.7105,                0.88425,                0.78316,                0.87517,                0.77026,                 1.1227,                0.83458,                 1.3241,             7.8083e-05,             7.8083e-05,             7.8083e-05
                    279,                0.82739,                0.76885,                 1.7269,                0.87232,                0.79029,                0.87372,                0.76862,                 1.1438,                0.83096,                 1.3268,             7.5083e-05,             7.5083e-05,             7.5083e-05
                    280,                0.89332,                0.77888,                 1.7249,                0.88462,                0.78917,                0.87364,                0.77329,                  1.095,                0.82354,                 1.3236,             7.2084e-05,             7.2084e-05,             7.2084e-05
                    281,                 0.8462,                0.78792,                 1.7239,                0.89025,                0.79004,                 0.8744,                0.76529,                 1.1271,                0.84861,                 1.3226,             6.9084e-05,             6.9084e-05,             6.9084e-05
                    282,                0.83035,                 0.8224,                 1.7191,                0.88377,                0.77791,                0.87309,                0.76941,                 1.0996,                 0.8539,                 1.3198,             6.6084e-05,             6.6084e-05,             6.6084e-05
                    283,                0.82044,                0.77376,                 1.7164,                0.87513,                0.78716,                0.87602,                0.76179,                 1.1436,                0.86273,                 1.3185,             6.3085e-05,             6.3085e-05,             6.3085e-05
                    284,                0.86131,                 0.7998,                 1.7153,                 0.8778,                0.78885,                0.87581,                0.77347,                 1.1105,                0.85241,                 1.3238,             6.0085e-05,             6.0085e-05,             6.0085e-05
                    285,                0.82757,                0.80949,                 1.7093,                0.87474,                0.78599,                0.87133,                0.76575,                 1.1161,                0.87163,                 1.3269,             5.7085e-05,             5.7085e-05,             5.7085e-05
                    286,                0.81303,                0.75655,                 1.7091,                0.93928,                0.76682,                0.87333,                0.76548,                  1.127,                0.87121,                 1.3278,             5.4086e-05,             5.4086e-05,             5.4086e-05
                    287,                0.80076,                0.75856,                 1.7252,                0.89748,                0.78403,                0.87485,                0.77219,                 1.1053,                0.86483,                 1.3282,             5.1086e-05,             5.1086e-05,             5.1086e-05
                    288,                0.81151,                 0.7535,                 1.7142,                0.89436,                0.78171,                0.87413,                 0.7723,                 1.1154,                0.86361,                 1.3279,             4.8086e-05,             4.8086e-05,             4.8086e-05
                    289,                0.81957,                0.76767,                 1.7211,                0.90427,                0.77516,                0.87301,                0.76786,                 1.1205,                0.86819,                 1.3311,             4.5086e-05,             4.5086e-05,             4.5086e-05
                    290,                0.79819,                0.75884,                 1.7089,                0.87129,                0.79552,                0.87461,                0.76849,                 1.1175,                0.85807,                 1.3323,             4.2087e-05,             4.2087e-05,             4.2087e-05
                    291,                 1.0745,                0.79611,                 1.6551,                0.90291,                0.79233,                 0.8736,                0.76364,                 1.1311,                0.86848,                 1.3113,             3.9087e-05,             3.9087e-05,             3.9087e-05
                    292,                0.94021,                0.69021,                 1.6679,                0.89966,                 0.7898,                0.87163,                0.76384,                 1.1318,                 0.8581,                 1.2947,             3.6087e-05,             3.6087e-05,             3.6087e-05
                    293,                0.97551,                0.70831,                 1.6328,                0.90704,                0.78234,                0.87035,                0.76658,                 1.1353,                0.87202,                 1.2897,             3.3088e-05,             3.3088e-05,             3.3088e-05
                    294,                0.92763,                0.64905,                 1.6501,                0.90793,                0.78693,                 0.8751,                0.76797,                  1.132,                0.84417,                 1.2892,             3.0088e-05,             3.0088e-05,             3.0088e-05
                    295,                 0.9207,                0.65934,                 1.6201,                0.89085,                0.79482,                0.87782,                0.76788,                 1.1203,                0.83468,                 1.2887,             2.7088e-05,             2.7088e-05,             2.7088e-05
                    296,                0.94067,                0.66095,                 1.6448,                 0.8858,                0.79527,                0.87946,                0.77126,                 1.1242,                0.82114,                 1.2901,             2.4089e-05,             2.4089e-05,             2.4089e-05
                    297,                0.91505,                0.64631,                 1.6533,                0.86748,                0.81326,                0.87994,                0.77776,                 1.1122,                0.80147,                 1.2899,             2.1089e-05,             2.1089e-05,             2.1089e-05
